fips,pct_snap,pct_old,pct_child,pct_white,pct_black,pct_hisp
08103,0.0642965204236,0.0106888361045,0.11320754717,0.0557768924303,,0.261538461538
08105,0.184771145328,0.143801652893,0.276551724138,0.152976639035,0.0,0.265836491608
08107,0.0261151154288,0.028880866426,0.016620498615,0.0257041876406,0.0,0.0167364016736
08109,0.155504234026,0.0916808149406,0.357983193277,0.150369404607,0.0,0.291723202171
08111,0.0769230769231,0.0909090909091,0.146341463415,0.0836012861736,,0.185714285714
08113,0.0399399399399,0.051724137931,0.0886699507389,0.0403882279274,0.5,0.0740740740741
08115,0.0890557939914,0.0588235294118,0.157894736842,0.0854800936768,0.0,0.0584415584416
08117,0.0327363758906,0.0211939244083,0.0359094457455,0.0322647149778,0.0,0.110403397028
08119,0.0795962959109,0.0713034776082,0.146594844171,0.0679696936423,0.0697674418605,0.184931506849
08121,0.0725075528701,0.0478781284004,0.14381270903,0.0728744939271,,0.0989010989011
08123,0.0958979744287,0.0676767676768,0.151183357197,0.0856558609491,0.311814859927,0.19919991794
08125,0.062092355857,0.0380952380952,0.14570230608,0.0650806672136,,0.139575971731
09001,0.0880954237156,0.0766109451262,0.112957115889,0.0551652285417,0.267176895307,0.229286682481
09003,0.140239629642,0.122731733151,0.204412563078,0.0958014286831,0.283947664267,0.441064471396
09005,0.0727379069242,0.058614274991,0.0929376688717,0.0680848115299,0.171500630517,0.20652173913
09007,0.0680558066655,0.0535535535536,0.0961822400337,0.059900412483,0.229508196721,0.215053763441
09009,0.142216420146,0.110381549719,0.213574021783,0.10081866972,0.314868804665,0.375811326364
09011,0.115613480287,0.0946114974734,0.175466828602,0.0930488792871,0.341635614826,0.338233235335
09013,0.0603555947395,0.0505579353747,0.0861606888293,0.0545063870052,0.211009174312,0.183525136281
